recipe_id,recipe_title,style,style_group,year,malt_name,malt_name_normalized,amount_lb,color_L,malt_type,pct_of_grist
623,Sket English Porter,ENGLISH PORTER,PORTER,2019.0,10\u00b0L Munich malt,10\u00b0L Munich,1.0,,base,8.695652173913043
623,Sket English Porter,ENGLISH PORTER,PORTER,2019.0,90\u00b0L crystal malt,90\u00b0L crystal,0.8,,crystal,6.956521739130435
623,Sket English Porter,ENGLISH PORTER,PORTER,2019.0,amber malt,amber,0.7,,specialty,6.08695652173913
623,Sket English Porter,ENGLISH PORTER,PORTER,2019.0,chocolate malt,chocolate,0.5,,roast,4.3478260869565215
624,Sticky Faucet Oatmeal Milk Stout,OATMEAL STOUT,STOUT,2019.0,US 2-row pale malt,US 2-row pale,13.0,,base,47.794117647058826
624,Sticky Faucet Oatmeal Milk Stout,OATMEAL STOUT,STOUT,2019.0,flaked oats,flaked oats,5.0,,adjunct,18.38235294117647
624,Sticky Faucet Oatmeal Milk Stout,OATMEAL STOUT,STOUT,2019.0,flaked barley,flaked barley,2.0,,adjunct,7.352941176470589
624,Sticky Faucet Oatmeal Milk Stout,OATMEAL STOUT,STOUT,2019.0,chocolate malt,chocolate,1.7,,roast,6.25
624,Sticky Faucet Oatmeal Milk Stout,OATMEAL STOUT,STOUT,2019.0,60\u00b0L crystal malt,60\u00b0L crystal,1.5,,crystal,5.514705882352941
624,Sticky Faucet Oatmeal Milk Stout,OATMEAL STOUT,STOUT,2019.0,Munich malt,Munich,1.5,,base,5.514705882352941
624,Sticky Faucet Oatmeal Milk Stout,OATMEAL STOUT,STOUT,2019.0,roasted barley,roasted barley,1.5,,roast,5.514705882352941
624,Sticky Faucet Oatmeal Milk Stout,OATMEAL STOUT,STOUT,2019.0,black patent malt,black patent,1.0,,roast,3.6764705882352944
625,Mid-Sember Knight’s Dream American Porter,AMERICAN PORTER,PORTER,2019.0,Maris Otter pale malt,Maris Otter pale,17.5,,base,71.78014766201805
625,Mid-Sember Knight’s Dream American Porter,AMERICAN PORTER,PORTER,2019.0,flaked oats,flaked oats,2.0,,adjunct,8.203445447087777
625,Mid-Sember Knight’s Dream American Porter,AMERICAN PORTER,PORTER,2019.0,chocolate malt,chocolate,1.5,,roast,6.152584085315833
625,Mid-Sember Knight’s Dream American Porter,AMERICAN PORTER,PORTER,2019.0,40\u00b0L crystal malt,40\u00b0L crystal,1.25,,crystal,5.127153404429861
625,Mid-Sember Knight’s Dream American Porter,AMERICAN PORTER,PORTER,2019.0,Weyermann Carafa I,Weyermann Carafa I,1.13,,crystal,4.634946677604593
625,Mid-Sember Knight’s Dream American Porter,AMERICAN PORTER,PORTER,2019.0,black patent malt,black patent,0.5,,roast,2.0508613617719442
625,Mid-Sember Knight’s Dream American Porter,AMERICAN PORTER,PORTER,2019.0,acidulated malt,acidulated,0.5,,specialty,2.0508613617719442
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Crisp Maris Otter,Crisp Maris Otter,15.0,,base,61.224489795918366
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Simpsons Roast Barley,Simpsons Roast Barley,1.5,,roast,6.122448979591836
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Dingemans chocolate malt,Dingemans chocolate,1.0,,roast,4.081632653061225
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Dingemans aromatic malt,Dingemans aromatic,1.0,,specialty,4.081632653061225
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,German white wheat malt,German white wheat,1.0,,wheat,4.081632653061225
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Quaker oats,Quaker oats,1.0,,adjunct,4.081632653061225
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Weyermann Carawheat Malt,Weyermann Carawheat,0.5,,crystal,2.0408163265306123
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Weyermann Chocolate Wheat Malt,Weyermann Chocolate Wheat,0.5,,roast,2.0408163265306123
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Dingemans biscuit malt,Dingemans biscuit,0.5,,specialty,2.0408163265306123
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Dingemans black patent malt,Dingemans black patent,0.5,,roast,2.0408163265306123
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Dingemans Caravienne malt,Dingemans Caravienne,0.5,,crystal,2.0408163265306123
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,Dingemans Special B malt,Dingemans Special B,0.5,,specialty,2.0408163265306123
626,Four Tsarinas and Two Tsarovich’s Imperial Stout,IMPERIAL STOUT,STOUT,2019.0,extra-light DME (in boil),extra-light DME (in boil),1.0,,specialty,4.081632653061225
627,Idaho Is One Giant Park IPA,AMERICAN IPA,IPA,2019.0,Mecca Grade Lamonta pale malt,Mecca Grade Lamonta pale,8.0,,base,50.80978088281994
627,Idaho Is One Giant Park IPA,AMERICAN IPA,IPA,2019.0,Mecca Grade Pelton Pilsner malt,Mecca Grade Pelton Pilsner,5.75,,base,36.51953000952683
627,Idaho Is One Giant Park IPA,AMERICAN IPA,IPA,2019.0,flaked oats,flaked oats,1.62,,adjunct,10.28898062877104
627,Idaho Is One Giant Park IPA,AMERICAN IPA,IPA,2019.0,aromatic malt,aromatic,0.375,,specialty,2.3817084788821847
628,Summer Cloud Belgian IPA,BELGIAN ALE,BELGIAN,2019.0,Pilsner malt,Pilsner,19.0,,base,86.6096866096866
628,Summer Cloud Belgian IPA,BELGIAN ALE,BELGIAN,2019.0,Caravienne malt,Caravienne,0.9375,,crystal,4.273504273504273
628,Summer Cloud Belgian IPA,BELGIAN ALE,BELGIAN,2019.0,dextrin malt,dextrin,0.9375,,specialty,4.273504273504273
628,Summer Cloud Belgian IPA,BELGIAN ALE,BELGIAN,2019.0,crystal malt 20\u00b0L,crystal malt 20\u00b0L,0.625,,crystal,2.849002849002849
628,Summer Cloud Belgian IPA,BELGIAN ALE,BELGIAN,2019.0,Vienna malt,Vienna,0.4375,,base,1.9943019943019942
629,Knauf’s Old Ale #46,OLD ALE,OTHER,2019.0,US pale 2-row malt,US pale 2-row,16.0,,base,82.05128205128204
629,Knauf’s Old Ale #46,OLD ALE,OTHER,2019.0,dextrin malt,dextrin,1.0,,specialty,5.128205128205128
629,Knauf’s Old Ale #46,OLD ALE,OTHER,2019.0,60\u00b0L crystal malt,60\u00b0L crystal,1.0,,crystal,5.128205128205128
629,Knauf’s Old Ale #46,OLD ALE,OTHER,2019.0,80\u00b0L crystal malt,80\u00b0L crystal,1.0,,crystal,5.128205128205128
629,Knauf’s Old Ale #46,OLD ALE,OTHER,2019.0,Weyermann Caraaroma malt,Weyermann Caraaroma,0.25,,crystal,1.282051282051282
629,Knauf’s Old Ale #46,OLD ALE,OTHER,2019.0,Weyermann Caramunich III malt,Weyermann Caramunich III,0.25,,base,1.282051282051282
630,Birra Corina Saison,BELGIAN ALE,BELGIAN,2019.0,Avangard Pilsner malt,Avangard Pilsner,3.42,,base,63.09963099630996
630,Birra Corina Saison,BELGIAN ALE,BELGIAN,2019.0,Briess rye malt,Briess rye,1.0,,specialty,18.45018450184502
630,Birra Corina Saison,BELGIAN ALE,BELGIAN,2019.0,Briess red wheat malt,Briess red wheat,1.0,,wheat,18.45018450184502
631,Trail Dog Berliner Bites,BERLINER WEISSE,SOUR,2019.0,Rahr unmalted wheat,Rahr unmalted wheat,2.0,,wheat,38.55421686746988
631,Trail Dog Berliner Bites,BERLINER WEISSE,SOUR,2019.0,Belgian Pilsner malt,Belgian Pilsner,1.0,,base,19.27710843373494
631,Trail Dog Berliner Bites,BERLINER WEISSE,SOUR,2019.0,Rahr pale ale malt,Rahr pale ale,0.875,,base,16.867469879518072
631,Trail Dog Berliner Bites,BERLINER WEISSE,SOUR,2019.0,domestic 6-row pale malt,domestic 6-row pale,0.4375,,base,8.433734939759036
631,Trail Dog Berliner Bites,BERLINER WEISSE,SOUR,2019.0,flaked oats,flaked oats,0.4375,,adjunct,8.433734939759036
631,Trail Dog Berliner Bites,BERLINER WEISSE,SOUR,2019.0,flaked barley,flaked barley,0.21875,,adjunct,4.216867469879518
631,Trail Dog Berliner Bites,BERLINER WEISSE,SOUR,2019.0,acidulated malt,acidulated,0.15625,,specialty,3.0120481927710845
631,Trail Dog Berliner Bites,BERLINER WEISSE,SOUR,2019.0,Special B malt,Special B,0.0625,,specialty,1.2048192771084338
632,Andrew’s Grodziskie,HISTORICAL BEER,OTHER,2019.0,Weyermann Oak Smoked Wheat malt,Weyermann Oak Smoked Wheat,7.0,,wheat,87.49016296955976
632,Andrew’s Grodziskie,HISTORICAL BEER,OTHER,2019.0,Rahr red wheat malt,Rahr red wheat,1.000899486763435,,wheat,12.509837030440238
633,Onyris English Ryewine,UK/US STRONG ALE,STRONG_ALE,2019.0,Castle Rye malt,Castle Rye,55.1,,specialty,44.257028112449795
633,Onyris English Ryewine,UK/US STRONG ALE,STRONG_ALE,2019.0,Best Pale Ale malt,Best Pale Ale,44.1,,base,35.42168674698795
633,Onyris English Ryewine,UK/US STRONG ALE,STRONG_ALE,2019.0,Best Dark Munich malt,Best Dark Munich,6.6,,base,5.301204819277108
633,Onyris English Ryewine,UK/US STRONG ALE,STRONG_ALE,2019.0,Best Caramel Aromatic malt,Best Caramel Aromatic,4.4,,crystal,3.5341365461847385
633,Onyris English Ryewine,UK/US STRONG ALE,STRONG_ALE,2019.0,Weyermann Caramel Rye malt,Weyermann Caramel Rye,4.4,,crystal,3.5341365461847385
633,Onyris English Ryewine,UK/US STRONG ALE,STRONG_ALE,2019.0,Best Melanoidin malt,Best Melanoidin,4.4,,specialty,3.5341365461847385
633,Onyris English Ryewine,UK/US STRONG ALE,STRONG_ALE,2019.0,Best Special X malt,Best Special X,4.4,,specialty,3.5341365461847385
633,Onyris English Ryewine,UK/US STRONG ALE,STRONG_ALE,2019.0,Best Chocolate malt,Best Chocolate,1.1,,roast,0.8835341365461846
634,Dragon of the Black Pool Experimental Beer,AMBER ALE,AMBER_ALE,2016.0,Maris Otter pale malt,Maris Otter pale,10.0,,base,55.55555555555556
634,Dragon of the Black Pool Experimental Beer,AMBER ALE,AMBER_ALE,2016.0,black rice,black rice,3.0,,roast,16.666666666666664
634,Dragon of the Black Pool Experimental Beer,AMBER ALE,AMBER_ALE,2016.0,brown malt,brown,2.0,,specialty,11.11111111111111
634,Dragon of the Black Pool Experimental Beer,AMBER ALE,AMBER_ALE,2016.0,flaked oats,flaked oats,2.0,,adjunct,11.11111111111111
634,Dragon of the Black Pool Experimental Beer,AMBER ALE,AMBER_ALE,2016.0,pale chocolate malt,pale chocolate,1.0,,base,5.555555555555555
635,Hobo BoHo Pilsner,CZECH / BOHO PILS,LAGER,2019.0,Bohemian Pilsner malt,Bohemian Pilsner,11.0,,base,100.0
636,May the Bock Be with You,BOCK,LAGER,2019.0,Pilsner malt,Pilsner,8.0,,base,58.28779599271403
636,May the Bock Be with You,BOCK,LAGER,2019.0,Vienna malt,Vienna,3.75,,base,27.322404371584703
636,May the Bock Be with You,BOCK,LAGER,2019.0,acidulated malt,acidulated,1.1,,specialty,8.01457194899818
636,May the Bock Be with You,BOCK,LAGER,2019.0,pale caramel malt (25 EBC),pale caramel malt (25 EBC),0.875,25.0,base,6.375227686703097
637,Meister Groll Bohemian Pils,CZECH / BOHO PILS,LAGER,2019.0,Bohemian floor-malted Pilsner malt,Bohemian floor-malted Pilsner,9.259404,,base,94.87236431466938
637,Meister Groll Bohemian Pils,CZECH / BOHO PILS,LAGER,2019.0,acidulated malt,acidulated,0.5004497433817175,,specialty,5.127635685330622
638,Aspen Ridge Cream Ale,CREAM ALE,BLONDE_PALE,2019.0,pale malt,pale,7.0,,base,34.5679012345679
638,Aspen Ridge Cream Ale,CREAM ALE,BLONDE_PALE,2019.0,Pilsner malt,Pilsner,7.0,,base,34.5679012345679
638,Aspen Ridge Cream Ale,CREAM ALE,BLONDE_PALE,2019.0,Carapils malt,Carapils,2.0,,crystal,9.876543209876543
638,Aspen Ridge Cream Ale,CREAM ALE,BLONDE_PALE,2019.0,flaked maize,flaked maize,2.0,,adjunct,9.876543209876543
638,Aspen Ridge Cream Ale,CREAM ALE,BLONDE_PALE,2019.0,flaked rice,flaked rice,1.5,,adjunct,7.4074074074074066
638,Aspen Ridge Cream Ale,CREAM ALE,BLONDE_PALE,2019.0,honey malt,honey,0.75,,adjunct,3.7037037037037033
639,All-American Blonde Ale,HYBRID BEER,OTHER,2019.0,pale malt,pale,20.0,,base,100.0
640,Cranberries for Sal New England IPA,HAZY / NEW ENGLAND IPA,IPA,,artisanally malted pale malt,artisanally malted pale,12.125409999999999,,base,68.75
640,Cranberries for Sal New England IPA,HAZY / NEW ENGLAND IPA,IPA,,malted wheat,malted wheat,2.20462,,wheat,12.5
640,Cranberries for Sal New England IPA,HAZY / NEW ENGLAND IPA,IPA,,flaked barley,flaked barley,1.6534649999999997,,adjunct,9.375
640,Cranberries for Sal New England IPA,HAZY / NEW ENGLAND IPA,IPA,,flaked oats,flaked oats,1.6534649999999997,,adjunct,9.375
641,Big Beach Brewing Co. King Cake Porter,PORTER,PORTER,,"pale ale malt, 2-row","pale ale malt, 2-row",9.0,,base,76.6773162939297
641,Big Beach Brewing Co. King Cake Porter,PORTER,PORTER,,Munich I malt,Munich I,1.0,,base,8.519701810436635
641,Big Beach Brewing Co. King Cake Porter,PORTER,PORTER,,"caramel malt, 40L","caramel malt, 40L",0.8125,40.0,crystal,6.922257720979766
641,Big Beach Brewing Co. King Cake Porter,PORTER,PORTER,,"chocolate malt, 430L","chocolate malt, 430L",0.625,430.0,roast,5.324813631522896
641,Big Beach Brewing Co. King Cake Porter,PORTER,PORTER,,black malt,black,0.3,,roast,2.5559105431309903
642,Jack o’Lupe IPA,IPA,IPA,,American 2-row malt,American 2-row,11.0,,base,85.43689320388349
642,Jack o’Lupe IPA,IPA,IPA,,Weyermann Munich malt,Weyermann Munich,1.0,,base,7.766990291262135
642,Jack o’Lupe IPA,IPA,IPA,,Weyermann Dark Munich malt,Weyermann Dark Munich,0.5,,base,3.8834951456310676
642,Jack o’Lupe IPA,IPA,IPA,,Weyermann Carahell malt,Weyermann Carahell,0.25,,crystal,1.9417475728155338
642,Jack o’Lupe IPA,IPA,IPA,,Weyermann Carafa\u00ae II malt,Weyermann Carafa\u00ae II,0.125,,crystal,0.9708737864077669
643,Oaked Wee Heavy,AMBER ALE,AMBER_ALE,2019.0,Pale millet malt,Pale millet,6.5,,base,43.333333333333336
643,Oaked Wee Heavy,AMBER ALE,AMBER_ALE,2019.0,Munich millet malt,Munich millet,5.0,,base,33.33333333333333
643,Oaked Wee Heavy,AMBER ALE,AMBER_ALE,2019.0,rolled oats,rolled oats,0.5,,adjunct,3.3333333333333335
643,Oaked Wee Heavy,AMBER ALE,AMBER_ALE,2019.0,Chocolate millet malt,Chocolate millet,0.5,,roast,3.3333333333333335
643,Oaked Wee Heavy,AMBER ALE,AMBER_ALE,2019.0,maltodextrin,maltodextrin,1.5,,specialty,10.0
643,Oaked Wee Heavy,AMBER ALE,AMBER_ALE,2019.0,D-45 candi syrup,D-45 candi syrup,1.0,,specialty,6.666666666666667
644,Dad’s Red Ale,AMBER ALE,AMBER_ALE,2019.0,Grouse Pale Millet Malt,Grouse Pale Millet,10.0,,base,65.57377049180327
644,Dad’s Red Ale,AMBER ALE,AMBER_ALE,2019.0,Grouse Munich Millet Malt,Grouse Munich Millet,1.5,,base,9.836065573770492
644,Dad’s Red Ale,AMBER ALE,AMBER_ALE,2019.0,Grouse Roasted Caramillet,Grouse Roasted Caramillet,1.0,,crystal,6.557377049180328
644,Dad’s Red Ale,AMBER ALE,AMBER_ALE,2019.0,Grouse Crystal Millet 10L,Grouse Crystal Millet 10L,0.75,,crystal,4.918032786885246
644,Dad’s Red Ale,AMBER ALE,AMBER_ALE,2019.0,Eckert James\u2019 Rice Malt,Eckert James\u2019 Rice,0.75,,adjunct,4.918032786885246
644,Dad’s Red Ale,AMBER ALE,AMBER_ALE,2019.0,Grouse Buckwheat Malt,Grouse Buckwheat,0.5,,wheat,3.278688524590164
644,Dad’s Red Ale,AMBER ALE,AMBER_ALE,2019.0,Eckert Crystal Rice Malt 15L,Eckert Crystal Rice Malt 15L,0.5,,crystal,3.278688524590164
644,Dad’s Red Ale,AMBER ALE,AMBER_ALE,2019.0,Grouse Chocolate Millet,Grouse Chocolate Millet,0.25,,roast,1.639344262295082
645,Mika Laitinen’s Sahti,AMBER ALE,AMBER_ALE,2019.0,Pilsner or Vienna malt,Pilsner or Vienna,15.432339999999998,,base,70.0
645,Mika Laitinen’s Sahti,AMBER ALE,AMBER_ALE,2019.0,Munich malt,Munich,5.291087999999999,,base,24.0
645,Mika Laitinen’s Sahti,AMBER ALE,AMBER_ALE,2019.0,Kalimallas (Finnish dark rye malt) or caramel rye malt,Kalimallas (Finnish dark rye malt) or caramel rye,1.3227719999999998,,crystal,6.0
646,Cane Toad Weisse,HEFEWEIZEN,WHEAT_BEER,2019.0,home-malted wheat,home-malted wheat,4.5,,wheat,46.15384615384615
646,Cane Toad Weisse,HEFEWEIZEN,WHEAT_BEER,2019.0,Briess two-row pale malt,Briess two-row pale,4.5,,base,46.15384615384615
646,Cane Toad Weisse,HEFEWEIZEN,WHEAT_BEER,2019.0,raw organic cane sugar,raw organic cane sugar,0.75,,adjunct,7.6923076923076925
647,Chimay Dorée Clone,BELGIAN ALE,BELGIAN,2019.0,Dingermans Pilsner Malt,Dingermans Pilsner,6.0,,base,77.41935483870968
647,Chimay Dorée Clone,BELGIAN ALE,BELGIAN,2019.0,Dingermans 6\u00b0L Cara 8 malt,Dingermans 6\u00b0L Cara 8,0.75,,crystal,9.67741935483871
647,Chimay Dorée Clone,BELGIAN ALE,BELGIAN,2019.0,Blegian wheat malt,Blegian wheat,0.5,,wheat,6.451612903225806
647,Chimay Dorée Clone,BELGIAN ALE,BELGIAN,2019.0,white sugar,white sugar,0.5,,adjunct,6.451612903225806
648,Big Timber Brewing Porter,BALTIC PORTER,PORTER,,2-row malt,2-row,7.5,,base,60.0
648,Big Timber Brewing Porter,BALTIC PORTER,PORTER,,White Wheat,White Wheat,1.75,,wheat,14.000000000000002
648,Big Timber Brewing Porter,BALTIC PORTER,PORTER,,Brown malt,Brown,1.75,,specialty,14.000000000000002
648,Big Timber Brewing Porter,BALTIC PORTER,PORTER,,Coffee malt,Coffee,0.5,,specialty,4.0
648,Big Timber Brewing Porter,BALTIC PORTER,PORTER,,Extra Dark Crystal malt,Extra Dark Crystal,0.5,,crystal,4.0
648,Big Timber Brewing Porter,BALTIC PORTER,PORTER,,Chocolate malt,Chocolate,0.5,,roast,4.0
649,Crow Peak Brewing Co. Pile ‘O Dirt Porter,BALTIC PORTER,PORTER,,Briess Pale Ale malt,Briess Pale Ale,9.0,,base,72.0
649,Crow Peak Brewing Co. Pile ‘O Dirt Porter,BALTIC PORTER,PORTER,,Briess Bonlander Munich malt,Briess Bonlander Munich,1.5,10.0,base,12.0
649,Crow Peak Brewing Co. Pile ‘O Dirt Porter,BALTIC PORTER,PORTER,,Briess Chocolate malt,Briess Chocolate,0.5,,roast,4.0
649,Crow Peak Brewing Co. Pile ‘O Dirt Porter,BALTIC PORTER,PORTER,,Briess Carapils malt,Briess Carapils,0.5,,crystal,4.0
649,Crow Peak Brewing Co. Pile ‘O Dirt Porter,BALTIC PORTER,PORTER,,Briess Extra Special malt,Briess Extra Special,0.5,,specialty,4.0
649,Crow Peak Brewing Co. Pile ‘O Dirt Porter,BALTIC PORTER,PORTER,,Briess Blackprinz malt,Briess Blackprinz,0.5,,roast,4.0
650,Earth Rider Brewery Precious Material Helles,HELLES,OTHER,,Bohemian Pilsner malt,Bohemian Pilsner,25.0,,base,82.64462809917356
650,Earth Rider Brewery Precious Material Helles,HELLES,OTHER,,Vienna malt,Vienna,3.0,,base,9.917355371900827
650,Earth Rider Brewery Precious Material Helles,HELLES,OTHER,,Munich malt,Munich,1.5,,base,4.958677685950414
650,Earth Rider Brewery Precious Material Helles,HELLES,OTHER,,CaraHell malt,CaraHell,0.75,,crystal,2.479338842975207
651,Reuben’s Brews Robust Porter,BALTIC PORTER,PORTER,2012.0,Maris Otter,Maris Otter,7.0,,base,65.11627906976744
651,Reuben’s Brews Robust Porter,BALTIC PORTER,PORTER,2012.0,Caramel 40,Caramel 40,1.0,,crystal,9.30232558139535
651,Reuben’s Brews Robust Porter,BALTIC PORTER,PORTER,2012.0,Caramel 80,Caramel 80,0.25,,crystal,2.3255813953488373
651,Reuben’s Brews Robust Porter,BALTIC PORTER,PORTER,2012.0,Munich Malt,Munich,1.0,,base,9.30232558139535
651,Reuben’s Brews Robust Porter,BALTIC PORTER,PORTER,2012.0,Pale Chocolate Malt,Pale Chocolate,1.0,,base,9.30232558139535
651,Reuben’s Brews Robust Porter,BALTIC PORTER,PORTER,2012.0,British Black Malt,British Black,0.25,,roast,2.3255813953488373
651,Reuben’s Brews Robust Porter,BALTIC PORTER,PORTER,2012.0,Carapils,Carapils,0.25,,crystal,2.3255813953488373
652,Whetstone Station Brewery Whetstoner Session IPA,AMERICAN IPA,IPA,,Pale (2-row) malt,Pale (2-row),7.0,,base,82.35294117647058
652,Whetstone Station Brewery Whetstoner Session IPA,AMERICAN IPA,IPA,,White Wheat,White Wheat,1.0,,wheat,11.76470588235294
652,Whetstone Station Brewery Whetstoner Session IPA,AMERICAN IPA,IPA,,Crystal 30 malt,Crystal 30,0.5,,crystal,5.88235294117647
653,Strangeways Brewing Martian Spring Biere de Mars,BIÈRE DE GARDE,OTHER,,Pilsner malt,Pilsner,4.44,,base,39.65170797052913
653,Strangeways Brewing Martian Spring Biere de Mars,BIÈRE DE GARDE,OTHER,,Wheat malt,Wheat,3.19,,wheat,28.488501897745028
653,Strangeways Brewing Martian Spring Biere de Mars,BIÈRE DE GARDE,OTHER,,Optic malt,Optic,1.63,,specialty,14.556820718910469
653,Strangeways Brewing Martian Spring Biere de Mars,BIÈRE DE GARDE,OTHER,,Caramel Pilsner malt,Caramel Pilsner,1.0,,base,8.930564858227282
653,Strangeways Brewing Martian Spring Biere de Mars,BIÈRE DE GARDE,OTHER,,Flaked Oats,Flaked Oats,0.9375,,adjunct,8.372404554588076
654,Red Rock Brewing Black Bier,DARK LAGER,LAGER,2010.0,Pilsner malt,Pilsner,7.0,,base,85.82375478927203
654,Red Rock Brewing Black Bier,DARK LAGER,LAGER,2010.0,Munich malt,Munich,0.75,10.0,base,9.195402298850574
654,Red Rock Brewing Black Bier,DARK LAGER,LAGER,2010.0,dehusked black malt,dehusked black,0.3125,,roast,3.8314176245210727
654,Red Rock Brewing Black Bier,DARK LAGER,LAGER,2010.0,roast malt,roast,0.09375,,roast,1.1494252873563218
655,Atlas Brew Works Rowdy Rye Ale,WHEAT & RYE BEER,WHEAT_BEER,,Briess Pilsen malt,Briess Pilsen,6.0,,specialty,59.405940594059395
655,Atlas Brew Works Rowdy Rye Ale,WHEAT & RYE BEER,WHEAT_BEER,,Briess Rye malt,Briess Rye,1.5,,specialty,14.851485148514849
655,Atlas Brew Works Rowdy Rye Ale,WHEAT & RYE BEER,WHEAT_BEER,,Weyermann Carared,Weyermann Carared,0.8,,crystal,7.92079207920792
655,Atlas Brew Works Rowdy Rye Ale,WHEAT & RYE BEER,WHEAT_BEER,,Briess Aromatic malt,Briess Aromatic,0.8,,specialty,7.92079207920792
655,Atlas Brew Works Rowdy Rye Ale,WHEAT & RYE BEER,WHEAT_BEER,,Briess Victory malt,Briess Victory,0.4,,specialty,3.96039603960396
655,Atlas Brew Works Rowdy Rye Ale,WHEAT & RYE BEER,WHEAT_BEER,,Briess Carapils malt,Briess Carapils,0.4,,crystal,3.96039603960396
655,Atlas Brew Works Rowdy Rye Ale,WHEAT & RYE BEER,WHEAT_BEER,,Briess Midnight Wheat,Briess Midnight Wheat,0.2,,wheat,1.98019801980198
656,Jester King Brewery Figlet Farmhouse Amber Ale,AMBER ALE,AMBER_ALE,,Munich II,Munich II,6.0,,base,72.72727272727273
656,Jester King Brewery Figlet Farmhouse Amber Ale,AMBER ALE,AMBER_ALE,,Pilsner malt,Pilsner,1.75,,base,21.21212121212121
656,Jester King Brewery Figlet Farmhouse Amber Ale,AMBER ALE,AMBER_ALE,,Rolled Oats,Rolled Oats,0.5,,adjunct,6.0606060606060606
657,Roadhouse Brewing Co. Family Vacation Cream Ale,CREAM ALE,BLONDE_PALE,,Pilsner malt,Pilsner,26.0,,base,89.65517241379311
657,Roadhouse Brewing Co. Family Vacation Cream Ale,CREAM ALE,BLONDE_PALE,,Flaked Barley,Flaked Barley,3.0,,adjunct,10.344827586206897
658,Tennessee Valley Brewing Co. DIVARTY Redlegs,AMBER ALE,AMBER_ALE,,2-row malt,2-row,8.0,,base,90.78014184397163
658,Tennessee Valley Brewing Co. DIVARTY Redlegs,AMBER ALE,AMBER_ALE,,"Caramel malt, 60L","Caramel malt, 60L",0.3125,60.0,crystal,3.546099290780142
658,Tennessee Valley Brewing Co. DIVARTY Redlegs,AMBER ALE,AMBER_ALE,,"Caramel malt, 120L","Caramel malt, 120L",0.25,120.0,crystal,2.8368794326241136
658,Tennessee Valley Brewing Co. DIVARTY Redlegs,AMBER ALE,AMBER_ALE,,"Chocolate malt, 350L","Chocolate malt, 350L",0.25,350.0,roast,2.8368794326241136
