recipe_id,recipe_title,style,style_group,year,hop_name,hop_name_normalized,amount_oz,alpha_acid_pct,usage,time_min,hop_type,batch_size_gal,oz_per_gal,biotransformation
743,Daniel’s American IPA,AMERICAN IPA,IPA,2018.0,Columbus,Columbus,1.0,14.5,dry hop,,dry_hop,5.5,0.18181818181818182,
743,Daniel’s American IPA,AMERICAN IPA,IPA,2018.0,Centennial,Centennial,1.0,7.8,dry hop,,dry_hop,5.5,0.18181818181818182,
743,Daniel’s American IPA,AMERICAN IPA,IPA,2018.0,Amarillo,Amarillo,1.0,7.8,dry hop,,dry_hop,5.5,0.18181818181818182,
743,Daniel’s American IPA,AMERICAN IPA,IPA,2018.0,Simcoe lupulin powder,Simcoe lupulin powder,1.0,23.8,dry hop,,dry_hop,5.5,0.18181818181818182,
743,Daniel’s American IPA,AMERICAN IPA,IPA,2018.0,Mosaic lupulin powder,Mosaic lupulin powder,1.0,24.1,dry hop,,dry_hop,5.5,0.18181818181818182,
743,Daniel’s American IPA,AMERICAN IPA,IPA,2018.0,Amarillo,Amarillo,1.0,7.8,dry hop,,dry_hop,5.5,0.18181818181818182,
743,Daniel’s American IPA,AMERICAN IPA,IPA,2018.0,Simcoe lupulin powder,Simcoe lupulin powder,1.0,23.9,dry hop,,dry_hop,5.5,0.18181818181818182,
743,Daniel’s American IPA,AMERICAN IPA,IPA,2018.0,Mosaic lupulin powder,Mosaic lupulin powder,1.0,25.6,dry hop,,dry_hop,5.5,0.18181818181818182,
743,Daniel’s American IPA,AMERICAN IPA,IPA,2018.0,Polaris,Polaris,0.25,18.4,dry hop,,dry_hop,5.5,0.045454545454545456,
744,John’s American Lager,AMERICAN LAGER,LAGER,2018.0,Hallertau Tradition,Hallertau Tradition,0.5,6.6,boil,60.0,bittering,5.0,0.1,
744,John’s American Lager,AMERICAN LAGER,LAGER,2018.0,Hallertau Tradition,Hallertau Tradition,0.5,6.6,boil,5.0,flavor,5.0,0.1,
745,Hayden’s Lager,AMERICAN LAGER,LAGER,2018.0,Tettnang,Tettnang,0.1,3.8,boil,90.0,bittering,5.0,0.02,
745,Hayden’s Lager,AMERICAN LAGER,LAGER,2018.0,Tettnang,Tettnang,1.15,3.8,boil,60.0,bittering,5.0,0.22999999999999998,
745,Hayden’s Lager,AMERICAN LAGER,LAGER,2018.0,Saaz,Saaz,2.0,3.2,boil,5.0,flavor,5.0,0.4,
745,Hayden’s Lager,AMERICAN LAGER,LAGER,2018.0,Tettnang,Tettnang,0.6,3.8,boil,5.0,flavor,5.0,0.12,
746,Han Solo Shot First Imperial Stout,IMPERIAL STOUT,STOUT,2018.0,UK First Gold,UK First Gold,4.0,6.1,boil,60.0,bittering,7.5,0.5333333333333333,
746,Han Solo Shot First Imperial Stout,IMPERIAL STOUT,STOUT,2018.0,Challenger,Challenger,2.9,8.4,boil,60.0,bittering,7.5,0.38666666666666666,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Simcoe,Simcoe,0.5,12.9,FWH,0.0,fwh,5.0,0.1,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Citra,Citra,0.25,11.8,boil,5.0,flavor,5.0,0.05,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Idaho 7,Idaho 7,0.25,12.8,boil,5.0,flavor,5.0,0.05,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Mosaic,Mosaic,0.25,10.8,boil,5.0,flavor,5.0,0.05,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Citra,Citra,0.46,11.8,whirlpool,,aroma,5.0,0.092,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Citra Cryo,Citra Cryo,0.14,25.2,whirlpool,,aroma,5.0,0.028000000000000004,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Idaho 7,Idaho 7,0.25,12.8,whirlpool,,aroma,5.0,0.05,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Mosaic,Mosaic,0.28,10.8,whirlpool,,aroma,5.0,0.05600000000000001,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Simcoe,Simcoe,0.1,12.9,whirlpool,,aroma,5.0,0.02,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Simcoe Cryo,Simcoe Cryo,0.04,23.8,whirlpool,,aroma,5.0,0.008,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Citra,Citra,0.7,11.8,whirlpool,,aroma,5.0,0.13999999999999999,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Citra Cryo,Citra Cryo,0.21,25.2,whirlpool,,aroma,5.0,0.041999999999999996,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Idaho 7,Idaho 7,1.34,12.8,whirlpool,,aroma,5.0,0.268,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Mosaic,Mosaic,0.56,10.8,whirlpool,,aroma,5.0,0.11200000000000002,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Mosaic Cryo,Mosaic Cryo,0.21,23.3,whirlpool,,aroma,5.0,0.041999999999999996,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Simcoe,Simcoe,0.28,12.9,whirlpool,,aroma,5.0,0.05600000000000001,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Simcoe Cryo,Simcoe Cryo,0.1,23.8,whirlpool,,aroma,5.0,0.02,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Citra,Citra,0.1,11.8,dry hop,,dry_hop,5.0,0.02,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Citra Cryo,Citra Cryo,0.07,25.2,dry hop,,dry_hop,5.0,0.014000000000000002,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Idaho 7,Idaho 7,0.25,12.8,dry hop,,dry_hop,5.0,0.05,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Mosaic,Mosaic,0.1,10.8,dry hop,,dry_hop,5.0,0.02,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Mosaic Cryo,Mosaic Cryo,0.07,23.3,dry hop,,dry_hop,5.0,0.014000000000000002,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Simcoe,Simcoe,0.1,12.9,dry hop,,dry_hop,5.0,0.02,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Simcoe Cryo,Simcoe Cryo,0.07,23.8,dry hop,,dry_hop,5.0,0.014000000000000002,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Citra,Citra,0.88,11.8,dry hop,,dry_hop,5.0,0.176,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Citra Cryo,Citra Cryo,0.42,25.2,dry hop,,dry_hop,5.0,0.08399999999999999,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Idaho 7,Idaho 7,1.73,12.8,dry hop,,dry_hop,5.0,0.346,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Mosaic,Mosaic,0.88,10.8,dry hop,,dry_hop,5.0,0.176,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Mosaic Cryo,Mosaic Cryo,0.42,23.3,dry hop,,dry_hop,5.0,0.08399999999999999,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Simcoe,Simcoe,0.21,12.9,dry hop,,dry_hop,5.0,0.041999999999999996,
747,TOF Joe IPA,AMERICAN IPA,IPA,2018.0,Simcoe Cryo,Simcoe Cryo,0.25,23.8,dry hop,,dry_hop,5.0,0.05,
748,Nuclear Winter White IPA,AMERICAN IPA,IPA,2017.0,Magnum,Magnum,1.0,10.8,boil,60.0,bittering,5.0,0.2,
748,Nuclear Winter White IPA,AMERICAN IPA,IPA,2017.0,Citra,Citra,1.0,12.8,boil,0.0,other,5.0,0.2,
748,Nuclear Winter White IPA,AMERICAN IPA,IPA,2017.0,Centennial,Centennial,1.0,8.7,boil,0.0,other,5.0,0.2,
748,Nuclear Winter White IPA,AMERICAN IPA,IPA,2017.0,Cascade,Cascade,0.5,6.4,boil,0.0,other,5.0,0.1,
748,Nuclear Winter White IPA,AMERICAN IPA,IPA,2017.0,Citra whole leaf,Citra whole leaf,1.0,,dry hop,,dry_hop,5.0,0.2,
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,Columbus,Columbus,0.35,14.0,boil,60.0,bittering,6.0,0.05833333333333333,
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,Mosaic,Mosaic,1.5,12.5,boil,10.0,flavor,6.0,0.25,
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,Mosaic,Mosaic,3.0,12.5,boil,0.0,other,6.0,0.5,
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,Columbus,Columbus,0.75,14.0,boil,0.0,other,6.0,0.125,
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,El Dorado,El Dorado,0.75,14.3,boil,0.0,other,6.0,0.125,
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,LupuLN2 Citra Cryo pellets,LupuLN2 Citra Cryo pellets,2.0,23.0,dry hop,,dry_hop,6.0,0.3333333333333333,
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,Mosaic,Mosaic,2.0,12.5,dry hop,,dry_hop,6.0,0.3333333333333333,
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,Columbus,Columbus,1.0,14.0,dry hop,,dry_hop,6.0,0.16666666666666666,
749,Suicide Mission Double IPA,IMPERIAL / DOUBLE IPA,IPA,2018.0,LupuLN2 Mosaic Cryo pellets,LupuLN2 Mosaic Cryo pellets,1.0,24.0,dry hop,,dry_hop,6.0,0.16666666666666666,
750,Don’t Swallow the Cap Barleywine,BARLEYWINE,STRONG_ALE,2018.0,Willamette,Willamette,1.4,6.0,boil,60.0,bittering,6.0,0.2333333333333333,
750,Don’t Swallow the Cap Barleywine,BARLEYWINE,STRONG_ALE,2018.0,Fuggle,Fuggle,0.5,4.1,boil,60.0,bittering,6.0,0.08333333333333333,
750,Don’t Swallow the Cap Barleywine,BARLEYWINE,STRONG_ALE,2018.0,Fuggle,Fuggle,0.5,4.1,boil,45.0,bittering,6.0,0.08333333333333333,
750,Don’t Swallow the Cap Barleywine,BARLEYWINE,STRONG_ALE,2018.0,Fuggle,Fuggle,0.5,4.1,boil,30.0,flavor,6.0,0.08333333333333333,
750,Don’t Swallow the Cap Barleywine,BARLEYWINE,STRONG_ALE,2018.0,Fuggle,Fuggle,0.5,4.1,boil,5.0,flavor,6.0,0.08333333333333333,
751,Paul and Nick’s Saison,BELGIAN ALE,BELGIAN,2018.0,Styrian Goldings,Styrian Goldings,1.0,,boil,60.0,bittering,5.0,0.2,
751,Paul and Nick’s Saison,BELGIAN ALE,BELGIAN,2018.0,Styrian Goldings,Styrian Goldings,0.5,,boil,45.0,bittering,5.0,0.1,
751,Paul and Nick’s Saison,BELGIAN ALE,BELGIAN,2018.0,Sorachi Ace,Sorachi Ace,1.0,,boil,0.0,other,5.0,0.2,
752,Brunchmaster 2000 Witbier,BELGIAN ALE,BELGIAN,2018.0,Amarillo,Amarillo,0.65,9.0,boil,20.0,flavor,5.5,0.11818181818181818,
752,Brunchmaster 2000 Witbier,BELGIAN ALE,BELGIAN,2018.0,Amarillo,Amarillo,0.5,9.0,boil,15.0,flavor,5.5,0.09090909090909091,
752,Brunchmaster 2000 Witbier,BELGIAN ALE,BELGIAN,2018.0,Amarillo,Amarillo,1.0,9.0,boil,0.0,other,5.5,0.18181818181818182,
753,Golden Diablo Belgian Strong Ale,BELGIAN ALE,BELGIAN,2018.0,Styrian Goldings,Styrian Goldings,2.4,4.5,boil,65.0,bittering,9.0,0.26666666666666666,
753,Golden Diablo Belgian Strong Ale,BELGIAN ALE,BELGIAN,2018.0,Saaz,Saaz,2.0,3.5,boil,15.0,flavor,9.0,0.2222222222222222,
754,Cuvee 863 Gueuze,GUEUZE,OTHER,2018.0,aged (debittered) hops,aged (debittered),4.25,,boil,240.0,bittering,17.0,0.25,
755,Das Pash Berliner Weisse,BERLINER WEISSE,SOUR,2018.0,Magnum,Magnum,0.5,,boil,30.0,flavor,5.5,0.09090909090909091,
755,Das Pash Berliner Weisse,BERLINER WEISSE,SOUR,2018.0,Simcoe,Simcoe,0.5,,whirlpool,15.0,aroma,5.5,0.09090909090909091,
756,Dr. Mantis Toboggan Winter Seasonal,SPICE & HERB BEER,OTHER,2018.0,Magnum,Magnum,0.75,,boil,60.0,bittering,6.0,0.125,
757,Death Spiral Barrel-aged Barleywine,BARLEYWINE,STRONG_ALE,2018.0,Magnum,Magnum,4.25,12.0,boil,60.0,bittering,12.25,0.3469387755102041,
757,Death Spiral Barrel-aged Barleywine,BARLEYWINE,STRONG_ALE,2018.0,East Kent Goldings,East Kent Goldings,1.0,4.5,boil,10.0,flavor,12.25,0.08163265306122448,
757,Death Spiral Barrel-aged Barleywine,BARLEYWINE,STRONG_ALE,2018.0,East Kent Goldings,East Kent Goldings,2.0,4.5,boil,0.0,other,12.25,0.16326530612244897,
758,1879 Kulmbacher Export,DARK LAGER,LAGER,2018.0,Hallertau,Hallertau,3.5,4.3,boil,60.0,bittering,5.8,0.603448275862069,
758,1879 Kulmbacher Export,DARK LAGER,LAGER,2018.0,Hallertau,Hallertau,3.5,4.3,boil,30.0,flavor,5.8,0.603448275862069,
759,1834 Augsburger Lagerbier,DARK LAGER,LAGER,2018.0,Spalter,Spalter,4.7,3.0,boil,120.0,bittering,5.0,0.9400000000000001,
760,Old Ledger Lager,AMERICAN LAGER,LAGER,2018.0,Willamette,Willamette,0.9,3.6,boil,60.0,bittering,5.0,0.18,
760,Old Ledger Lager,AMERICAN LAGER,LAGER,2018.0,Willamette,Willamette,0.36,3.6,boil,40.0,bittering,5.0,0.072,
760,Old Ledger Lager,AMERICAN LAGER,LAGER,2018.0,Willamette,Willamette,0.36,3.6,boil,20.0,flavor,5.0,0.072,
760,Old Ledger Lager,AMERICAN LAGER,LAGER,2018.0,Saaz,Saaz,0.46,2.1,whirlpool,0.0,aroma,5.0,0.092,
761,Inadweissable Florida Weisse,BERLINER WEISSE,SOUR,2018.0,hop pellet of your choice,hop pellet of your choice,1.0,,boil,0.0,other,11.0,0.09090909090909091,
762,Halpatter Florida Weisse,BERLINER WEISSE,SOUR,2018.0,Saaz,Saaz,0.4938358701211662,3.5,boil,60.0,bittering,5.0,0.09876717402423324,
763,Swamp Head Florida Weisse,BERLINER WEISSE,SOUR,2018.0,Sterling,Sterling,0.18,7.0,boil,60.0,bittering,5.0,0.036,
765,Bourbon Piñon Wee Heavy,AMBER ALE,AMBER_ALE,2018.0,Northern Brewer,Northern Brewer,1.0,8.5,boil,60.0,bittering,5.0,0.2,
765,Bourbon Piñon Wee Heavy,AMBER ALE,AMBER_ALE,2018.0,Willamette,Willamette,0.5,5.5,boil,30.0,flavor,5.0,0.1,
766,Basic Bohemian Pilsner,CZECH / BOHO PILS,LAGER,2018.0,Magnum,Magnum,1.0,11.3,FWH,90.0,fwh,5.5,0.18181818181818182,
766,Basic Bohemian Pilsner,CZECH / BOHO PILS,LAGER,2018.0,Spalt Select,Spalt Select,1.0,3.5,boil,10.0,flavor,5.5,0.18181818181818182,
766,Basic Bohemian Pilsner,CZECH / BOHO PILS,LAGER,2018.0,Spalt Select,Spalt Select,1.0,3.5,boil,5.0,flavor,5.5,0.18181818181818182,
766,Basic Bohemian Pilsner,CZECH / BOHO PILS,LAGER,2018.0,Spalt Select,Spalt Select,1.0,3.5,steep/whirlpool,10.0,other,5.5,0.18181818181818182,
767,Dorada Pampeana Estilo Cerveza Zeppelin,Blonde Ale,BLONDE_PALE,2018.0,Hallertau Herkules,Hallertau Herkules,0.23,16.0,boil,60.0,bittering,5.5,0.04181818181818182,
767,Dorada Pampeana Estilo Cerveza Zeppelin,Blonde Ale,BLONDE_PALE,2018.0,Mapuche,Mapuche,0.07,7.0,boil,60.0,bittering,5.5,0.012727272727272728,
767,Dorada Pampeana Estilo Cerveza Zeppelin,Blonde Ale,BLONDE_PALE,2018.0,Hallertau Herkules,Hallertau Herkules,0.23,16.0,boil,60.0,bittering,5.5,0.04181818181818182,
767,Dorada Pampeana Estilo Cerveza Zeppelin,Blonde Ale,BLONDE_PALE,2018.0,Mapuche,Mapuche,0.23,7.0,boil,30.0,flavor,5.5,0.04181818181818182,
767,Dorada Pampeana Estilo Cerveza Zeppelin,Blonde Ale,BLONDE_PALE,2018.0,Mapuche,Mapuche,0.23,7.0,whirlpool,0.0,aroma,5.5,0.04181818181818182,
768,Dorada Pampeana Estilo 1060 Cerveza,BLONDE ALE,BLONDE_PALE,2018.0,Cascade Argentina,Cascade Argentina,0.35,7.0,boil,60.0,bittering,5.5,0.06363636363636363,
768,Dorada Pampeana Estilo 1060 Cerveza,BLONDE ALE,BLONDE_PALE,2018.0,Mapuche Argentina,Mapuche Argentina,0.35,7.0,boil,60.0,bittering,5.5,0.06363636363636363,
768,Dorada Pampeana Estilo 1060 Cerveza,BLONDE ALE,BLONDE_PALE,2018.0,Cascade Argentina,Cascade Argentina,0.28,7.0,boil,30.0,flavor,5.5,0.05090909090909091,
768,Dorada Pampeana Estilo 1060 Cerveza,BLONDE ALE,BLONDE_PALE,2018.0,Mapuche Argentina,Mapuche Argentina,0.53,7.0,whirlpool,0.0,aroma,5.5,0.09636363636363637,
